id	unitCode	title	media_count	media_id	topics	object_type	medium	artist	date
edanmdm-saam_1929.8.149.5	SAAM	Necklace				Decorative Arts-Jewelry	glass	Unidentified	600-300 B.C.
edanmdm-saam_1935.8.30	SAAM	Fan	1.0	SAAM-1935.8.30_3	Landscapes|Animals|Architecture|Music|Figure group|Religion|Goat|Rivers|Entertainers|Lute|Church buildings	Decorative Arts	paper; ivory	Unidentified	
edanmdm-saam_1929.8.174.23	SAAM	Vase	1.0	SAAM-1929.8.174.23_1		Decorative Arts-Glass	glass	Unidentified	
edanmdm-saam_1929.8.147.4	SAAM	Flask	1.0	SAAM-1929.8.147.4_1		Decorative Arts-Glass	glass	Unidentified	second half of 1st century A.D.
edanmdm-saam_1990.83	SAAM	The Holy Family	1.0	SAAM-1990.83_1	St. John the Baptist|Mary, Blessed Virgin, Saint|Religion|Saints|Bible, N.T.|Jesus Christ	Painting	oil on linen	Robert Loftin Newman, born Richmond, VA 1827-died New York City 1912	n.d.
edanmdm-saam_1994.91.29	SAAM	Pimos Indians, Arizona	1.0	SAAM-1994.91.29_1	Pimos|Landscapes|Ethnicity|Architecture|Figure group|Foliage	Photography-Photoprint	albumen silver print	Isaiah West Taber, born Bedford, MA 1830-died San Francisco, CA 1912	ca. 1875
edanmdm-saam_1991.56.172	SAAM	Rue du Puits Sale, St. Valery	1.0	SAAM-1991.56.172_1	Landscapes|Saint Valery-sur-Somme|Rue du Puits Sale|Cityscapes|Streets	Painting	watercolor on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	1862
edanmdm-saam_1996.25.5	SAAM	Valence Board				Crafts	polychromed wood	Unidentified	second half of 19th century
edanmdm-saam_1993.34.6	SAAM	Untitled, from the portfolio The Forest: Adirondack Woods	1.0	SAAM-1993.34.6_1	Landscapes|Forests and forestry|Adirondack Forest Preserve|Botanical study	Photography-Photoprint	albumen silver print	William James Stillman, born Schenectady, NY 1828-died Surrey, England 1901	1859
edanmdm-saam_1998.149.24	SAAM	Pieced Quilt (Lady of the Lake)	1.0	SAAM-1998.149.24_1		Crafts	chintzes, furnishing fabrics and white cotton	Unidentified	ca. 1840
edanmdm-saam_1996.63.45	SAAM	The Skating Season--1862, from Harper's Weekly, January 18, 1862	1.0	SAAM-1996.63.45_1	Weather|Landscapes|Sport and play|Literature|Snow|Moon|Recreation|Outer space|Figure group|Rivers|Harper's Weekly|Skating	Graphic Arts-Print	wood engraving on paper	Winslow Homer, born Boston, MA 1836-died Prout's Neck, ME 1910	1862
edanmdm-saam_1996.63.69	SAAM	"New England Factory Life--""Bell-Time"", from Harper's Weekly, July 25,1868"	1.0	SAAM-1996.63.69_1	Manufacturing industries|Industrialization|Landscapes|Literature|Architecture|Occupations|Figure group|Factory|Harper's Weekly	Graphic Arts-Print	wood engraving on paper	Winslow Homer, born Boston, MA 1836-died Prout's Neck, ME 1910	1868
edanmdm-saam_1996.63.158	SAAM	Opening Day in New York, from Harper's Bazar, March 21, 1868	1.0	SAAM-1996.63.158_1	Women|Commercial|Signs and signboards|Architecture|Occupations|Domestic|Figure group|Store|Cityscapes|Shopping	Graphic Arts-Print	wood engraving on paper	Winslow Homer, born Boston, MA 1836-died Prout's Neck, ME 1910	1868
edanmdm-saam_1991.56.88	SAAM	Duck Pond, St. Valery	1.0	SAAM-1991.56.88_1	Landscapes|Architecture|Saint Valery-sur-Somme|Domestic|Dwellings	Drawing	pencil on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	
edanmdm-saam_2000.47.25	SAAM	Young Girl Seated before Painted Mountain Landscape	1.0	SAAM-2000.47.25_1	Figure female|Children	Photography-Photoprint	salted paper print with applied color	Unidentified	ca. 1860
edanmdm-saam_2000.83.11	SAAM	Untitled (Young Boy with Book at Table)	1.0	SAAM-2000.83.11_1	Books and reading|Figure male|Tables|Children|Furnishings	Photography-Photoprint	daguerreotype	Unidentified	ca. 1850
edanmdm-saam_1950.2.33	SAAM	Diagram and Copperhead Snake, study folder for book Concealing Coloration in the Animal Kingdom	1.0	SAAM-1950.2.33_1		Other	various media and collage on paperboard	Abbott Handerson Thayer, born Boston, MA 1849-died Dublin, NH 1921	n.d.
edanmdm-saam_2002.79.9	SAAM	Harvesting a Profitable Crop of Onions in Iowa	1.0	SAAM-2002.79.9_1	Onion|Occupations|Harvesting|Surreal|Figure group|State of being|Landscapes|Iowa|Animals|Farms|Men|Horses|Vegetable	Photography-Photoprint	gelatin silver print	W. H. Martin, born 1865-died 1940	ca. 1910s
edanmdm-saam_2004.29.30	SAAM	Mt. Hood from Lost Lake	1.0	SAAM-2004.29.30_1	Mountains|Landscapes|Mount Hood|Lost Lake|Lakes|Waterscapes	Photography-Photoprint	chromolithograph	Unidentified	1900
edanmdm-saam_1972.2.24.1-7	SAAM	Sketchbook				Drawing	pencil	Howard Russell Butler, born New York City 1856-died Princeton, NJ 1934	
edanmdm-saam_1985.66.486	SAAM	Bogard, Batiste, and I Chasing Buffalo in High Grass on a Missouri Bottom	1.0	SAAM-1985.66.486_1	Landscapes|Sport and play|Hunting|Animals|Self-portraits|Recreation|Missouri River|Men|Horses|Portraits|Rivers|Buffaloes	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1837-1839
edanmdm-saam_1985.66.212	SAAM	Naw-naw-páy-ee, The Soldier	1.0	SAAM-1985.66.212_1	Ethnicity|Men|Portraits	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1828
edanmdm-saam_1983.114.22	SAAM	"Study for Mural at Hotel Manhattan, ""Peace and Plenty"""	1.0	SAAM-1983.114.22_2	Women|Architecture|Harmony|Clothing and dress|Figure group|Allegory|History|Classical dress|Mural study|Quality|Foliage|Detail|Wealth	Painting	oil on canvas	Kenyon Cox, born Warren, OH 1856-died New York City 1919	ca. 1901
edanmdm-saam_1973.122.29	SAAM	Daniel D. Tompkins and Blanc Negre	1.0	SAAM-1973.122.29_1	Sport and play|Architecture|Horsemen and horsewomen|Portraits|Vehicles|Blanc Negre|Landscapes|Animals|Recreation|Horses|Figure male|Hunting Park|Parks|Cart	Graphic Arts-Print	hand-colored lithograph on paper	Nathaniel Currier, born Roxbury, MA 1813-died New York City 1888	1851
edanmdm-saam_1943.11.5	SAAM	Return from the Farm	1.0	SAAM-1943.11.5_2	Description and travel|Farmers|Farms|Occupations|Tools|Figure male|Hoe	Painting	oil on canvas	Elliott Daingerfield, born Harper's Ferry, VA 1859-died New York City 1932	ca. 1915-1920
edanmdm-saam_1983.95.166	SAAM	Pompeii	1.0	SAAM-1983.95.166_1	Volcano|Ruins|Landscapes|Pompeii|Architecture|Lakes	Painting	oil on canvas	Robert S. Duncanson, born Seneca County, NY 1821/22-died Detroit, MI 1872	1871
edanmdm-saam_1979.135.26	SAAM	Vue de l'Interieur du Temple de Segeste	1.0	SAAM-1979.135.26_1	Animals|Tents|Architecture|Temple|Cattle|Domestic|Figure group|Religion	Graphic Arts-Print	aquatint	Fgerton	
edanmdm-saam_1929.7.166R	SAAM	Drawing	1.0	SAAM-1929.7.166R_1	Amusements|Animals|Recreation|Food habits|Dogs|Figure group	Drawing		F. Francazini	
edanmdm-saam_1959.3.5	SAAM	Street Scene	1.0	SAAM-1959.3.5_2	Architecture|Domestic|Figure group|Cities and towns|Cityscapes|Streets|Dwellings	Painting	oil on wood	Eleanor Harris, born 1901-died 1942	n.d.
edanmdm-saam_1971.208	SAAM	The Matinee	1.0	SAAM-1971.208_1	Theater|Architecture|Recreation|Government|Figure group	Graphic Arts-Print	softground etching and aquatint on paper	"George Overbury ""Pop"" Hart, born Cairo, IL 1868-died New York City 1933"	1926
edanmdm-saam_1988.62.4	SAAM	Poems by Robert Burns, Vol. III, Title Page	1.0	SAAM-1988.62.4_1	Literature|Books and reading|Architecture|Poems|Domestic|Figure group|Family|Dwellings	Graphic Arts-Print	engraving on paper	Peter Maverick, born New York City 1780-died New York City 1831	1821
edanmdm-saam_1971.157	SAAM	The Spring	1.0	SAAM-1971.157_1	Amusements|Landscapes|Recreation|Food habits|Containers|Stream|Children|Rivers	Graphic Arts-Print	wood engraving	James Charles Armytage, English, born London, England 1802-died 1897	n.d.
edanmdm-saam_1983.95.65	SAAM	Landscape (trees)	1.0	SAAM-1983.95.65_2	Landscapes|Forests and forestry|Rivers	Painting	oil on canvas	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	n.d.
edanmdm-saam_1951.14.10	SAAM	The Blue Scarf	1.0	SAAM-1951.14.10_1	Women|Scarf|Clothing and dress|Portraits|Dress accessories	Drawing	pastel on fiberboard	Alice Pike Barney, born Cincinnati, OH 1857-died Los Angeles, CA 1931	1901
edanmdm-saam_1951.14.30	SAAM	Madame Girard	1.0	SAAM-1951.14.30_1	Women|Older people|Portraits	Drawing	pastel on canvas	Alice Pike Barney, born Cincinnati, OH 1857-died Los Angeles, CA 1931	1900
edanmdm-saam_1951.14.35	SAAM	Hail Fellow, Well Met	1.0	SAAM-1951.14.35_1	Men|Portraits	Drawing	pastel on fiberboard	Alice Pike Barney, born Cincinnati, OH 1857-died Los Angeles, CA 1931	1927
edanmdm-saam_1974.69.8	SAAM	Jardin de la Fontaine at Nimes, France	1.0	SAAM-1974.69.8_1	Landscapes|Fountain|Monuments|Parks|Nimes	Painting	oil on wood	Carroll Beckwith, born Hannibal, MO 1852-died New York City 1917	1911
edanmdm-saam_1909.7.5	SAAM	At Nature's Mirror	1.0	SAAM-1909.7.5_1	Water|Landscapes|Figure female|Nudity|Forests and forestry	Painting	oil on canvas	Ralph Albert Blakelock, born New York City 1847-died Elizabethtown, NY 1919	ca. 1880
edanmdm-saam_1971.446.2	SAAM	Horse	1.0	SAAM-1971.446.2_1	Animals|Anatomical study|Horses|Sculpture study	Drawing	pencil	Solon H. Borglum, born Ogden, UT 1868-died Stamford, CT 1922	1916
edanmdm-saam_1971.446.250	SAAM	Untitled	1.0	SAAM-1971.446.250_1	Architecture|Windows|Detail	Drawing	pencil	Solon H. Borglum, born Ogden, UT 1868-died Stamford, CT 1922	n.d.
edanmdm-saam_1967.63.114	SAAM	Two Female Nudes, Reclining	1.0	SAAM-1967.63.114_1	Women|Art|Occupations|Models (representations)|Figure group|Nudity	Drawing	drawing	Carl Newman, born Philadelphia, PA 1858-died Abington, PA 1932	
edanmdm-saam_1968.155.24	SAAM	Henry Ibbotson	1.0	SAAM-1968.155.24_1	Men|Nudity|Portraits	Sculpture	plaster	Longworth Powers, born Cincinnati, OH 1835-died Florence, Italy 1904	modeled 1877
edanmdm-saam_1968.123.20	SAAM	Schuylkill no. 3	1.0	SAAM-1968.123.20_1	Bridges|Trains|Landscapes|Architecture|Rivers|Schuylkill River|Vehicles	Drawing	pen and ink and pencil on paper	H. Lyman Saÿen, born Philadelphia, PA 1875-died Philadelphia, PA 1918	n.d.
edanmdm-saam_1967.6.23	SAAM	Zinnias	1.0	SAAM-1967.6.23_2	Vase|Zinnia|Flowers	Painting	oil on canvas	H. Lyman Saÿen, born Philadelphia, PA 1875-died Philadelphia, PA 1918	1909-1912
edanmdm-saam_1966.32.12	SAAM	Order	1.0	SAAM-1966.32.12_1	Justice|Government|Quality|Harmony|Figure group|Allegory|Liberty|Truth	Drawing	pencil, watercolor, tempera and pastel on paperboard	Louis Schaettle, born Chicago, IL 1867-died New York City 1917	ca. 1916
edanmdm-saam_1976.34.1	SAAM	Mrs. Francis Schroeder (Caroline Seaton)	1.0	SAAM-1976.34.1_1	Women|Portraits	Painting-Miniature	watercolor and pencil on paper	Richard Morell Staigg, born Leeds, England 1817-died Newport, RI 1881	ca. 1849
edanmdm-saam_1983.65.2	SAAM	Bathers by Moonlight	1.0	SAAM-1983.65.2_1	Landscapes|Amusements|Sport and play|Grooming|Night|Moon|Recreation|Outer space|Figure group|Lakes|Time|Swimming	Drawing	charcoal on paper	Charles Walter Stetson, born Tiverton, RI 1858-died Rome, Italy 1911	n.d.
edanmdm-saam_1929.7.71	SAAM	Maria Antonie and Ludwig XVI	1.0	SAAM-1929.7.71_1	Women|Hair ornament|Architecture|Chairs|Men|Clothing and dress|Portraits|Dress accessories|History|Furnishings	Graphic Arts-Print	line engraving	Unidentified (German)	n.d.
edanmdm-saam_1956.11.45	SAAM	Landscape	1.0	SAAM-1956.11.45_1	Trees|Landscapes|Animals|Roads|Figure group|Sheep	Painting	watercolor	John Varley, Sr., English, born Hackney, England 1778-died London, England 1842	1835
edanmdm-saam_1972.84.32	SAAM	Studies	1.0	SAAM-1972.84.32_1	Women|Animals|Dogs|Figure group|Dish	Graphic Arts-Print	etching on paper	J. Alden Weir, born West Point, NY 1852-died New York City 1919	ca. 1887-1893
edanmdm-saam_1973.130.102	SAAM	Josephine at Malmaison	1.0	SAAM-1973.130.102_1	Figure female|Figure(s) in exterior	Graphic Arts-Print	wood engraving on paper	Henry Wolf, born Eckwersheim, Alsace 1852-died New York City 1916	1894
edanmdm-saam_1973.130.170	SAAM	Mrs. Marie Sterner	1.0	SAAM-1973.130.170_1	Women|Portraits	Graphic Arts-Print	wood engraving on paper	Henry Wolf, born Eckwersheim, Alsace 1852-died New York City 1916	1899
edanmdm-saam_1929.8.245.29	SAAM	Plaque	1.0	SAAM-1929.8.245.29_1		Decorative Arts	enamel and gilded metal	Unidentified	1753-1756
edanmdm-saam_1929.8.241.1	SAAM	Plaque	1.0	SAAM-1929.8.241.1_1	Landscapes|Architecture|Cross|Men|Figure group|Emblems	Decorative Arts		Unidentified	
edanmdm-saam_1986.65.81B	SAAM	Cutout with Masonic Symbols (FAITH HOPE & CHARITY)	1.0	SAAM-1986.65.81B_1	Masonic|Foliage|Emblems	Folk Art	cut paper mounted on paper	Unidentified	ca. 1875
edanmdm-saam_1986.65.357	SAAM	Griffin			Winged being|Cats|Animals|Fantasy	Folk Art	embroidery on paper mounted on paper	Unidentified	19th century
edanmdm-saam_1991.56.9	SAAM	Putti (sketches of Venice)	1.0	SAAM-1991.56.9_1	Landscapes|Religion|Angels	Drawing	pencil on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	n.d.
edanmdm-saam_1991.56.52	SAAM	Cemetery in Pera	1.0	SAAM-1991.56.52_1	Landscapes|Sleep|Beyoglu|Figure group|State of being|Cityscapes|Cemetery|Istanbul	Painting	watercolor on paper mounted on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	n.d.
edanmdm-saam_1994.91.144.2R	SAAM	Main Street and Unitarian Church, from the album Views of Charlestown, New Hampshire	1.0	SAAM-1994.91.144.2R_1	Mountains|Landscapes|Architecture|Religion|Main Street|White Mountains|Unitarian Church|Cityscapes|Children|Charlestown|Streets|Church buildings	Photography-Photoprint	albumen silver print	Pach Brothers, founded ca. 1866	1888
edanmdm-saam_1991.56.310	SAAM	Tomb of Kings, Egypt	1.0	SAAM-1991.56.310_1		Drawing	pencil on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	
edanmdm-saam_1999.27.24	SAAM	Portrait of the Artist and His Wife	1.0	SAAM-1999.27.24_1	Women|Books and reading|Clothing and dress|Men|Dress accessories|Eye wear|Portraits|Family|Spouses|Hats	Painting-Miniature	pencil and watercolor on paper	William Leslie, English, born England before 1769-died London, England 1812	ca. 1800-1812
edanmdm-saam_1973.130.94	SAAM	Mother and Sleeping Child	1.0	SAAM-1973.130.94_1	Mother and child|Sleep|Chairs|Figure group|State of being|Family|Furnishings	Graphic Arts-Mechanical Reproduction	photomechanical wood engraving on paper	Henry Wolf, born Eckwersheim, Alsace 1852-died New York City 1916	1894
edanmdm-saam_2000.83.23	SAAM	Untitled (Portrait of a Man)	1.0	SAAM-2000.83.23_1	Men|Portraits	Photography-Photoprint	daguerreotype	Unidentified	1840s
edanmdm-saam_1929.8.157.48	SAAM	Stratified Tube-Blown Ribbon Bottle	1.0	SAAM-1929.8.157.48_1		Decorative Arts-Glass	glass	Unidentified (Roman)	1st century A.D.
edanmdm-saam_2004.29.49	SAAM	Marshall Pass, Colorado	1.0	SAAM-2004.29.49_1	Mountains|Marshall Pass|Landscapes	Photography-Photoprint	chromolithograph	Unidentified	1899
edanmdm-saam_2007.6	SAAM	Reviewing Stand in Front of the Executive Mansion, Washington, D.C., May, 1865	1.0	SAAM-2007.6_1	Rites and ceremonies|Landscapes|Civil War, 1861-1865|Procession|American Civil War (1861-1865)|History|Parade	Photography-Photoprint	albumen silver print	Mathew B. Brady, born Lake George, NY 1823-died New York City 1896	1865, printed early 1880s
edanmdm-saam_1996.56.9	SAAM	Untitled (postcard)	1.0	SAAM-1996.56.9_1	Landscapes|Children	Photography-Photomechanical Reproduction	cyanotype	Unidentified	n.d.
edanmdm-saam_2016.57.1	SAAM	Untitled (Child's quilt)	1.0	SAAM-2016.57.1_1		Quilt	cotton and wool	Unidentified	ca. 1930
edanmdm-saam_2017.24.20	SAAM	Spool	1.0	SAAM-2017.24.20_1	Linens	Quilt	cotton	Unidentified (American)	ca. 1876-1900
edanmdm-saam_1952.5.3	SAAM	Mrs. John Jordan, Jr.	1.0	SAAM-1952.5.3_1	Women|Portraits	Painting-Miniature	watercolor on ivory	John Henry Brown, born Lancaster, PA 1818-died Philadelphia, PA 1891	1848
edanmdm-saam_1951.10.7	SAAM	Nancy	1.0	SAAM-1951.10.7_2	Women|Portraits|Children	Painting	oil on paperboard	George de Forest Brush, born Shelbyville, TN 1855-died Hanover, NH 1941	ca. 1905
edanmdm-saam_1983.83.232	SAAM	(Sketchbook) Old Street, Ouchy	1.0	SAAM-1983.83.232_1	Ouchy|Architecture|Domestic|Cityscapes|Streets|Dwellings	Drawing	pencil on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1899
edanmdm-saam_1969.28	SAAM	Sir Walter Raleigh Parting with His Wife	1.0	SAAM-1969.28_1	Occupations|Sorrow|Men|State of being|Portraits|Family|Spouses|Aristocracy (Social class)|Emotions	Graphic Arts-Print	engraving	Charles Burt, born Edinburgh, Scotland 1823-died New York City 1892	1846
edanmdm-saam_1972.2.53	SAAM	Untitled (Shoreline)	1.0	SAAM-1972.2.53_1	Landscapes|Coasts	Drawing	pastel	Howard Russell Butler, born New York City 1856-died Princeton, NJ 1934	
edanmdm-saam_1985.66.536	SAAM	A-wun-ne-wa-be, Bird of Thunder	1.0	SAAM-1985.66.536_1	Ethnicity|Men|Portraits	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1845
edanmdm-saam_1985.66.413	SAAM	Buffalo Chase, Bulls Making Battle with Men and Horses	1.0	SAAM-1985.66.413_1	Western|Hunter|Ethnicity|Animals|Occupations|Men|Figure group|Horses|Buffaloes	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1832-1833
edanmdm-saam_1985.66.472	SAAM	Comanche Giving Arrows to the Medicine Rock	1.0	SAAM-1985.66.472_1	Western|Ethnicity|Animals|Sport and play|Recreation|Men|Archery|Figure group|Horses	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1837-1839
edanmdm-saam_1985.66.386_592K	SAAM	Joc-o-sot, the Walking Bear	1.0	SAAM-1985.66.386592K_1	Ethnicity|Men|Portraits	Graphic Arts-Print	lithograph	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	
edanmdm-saam_1983.31.8	SAAM	(Untitled) (Study of Standing Male Nude)	1.0	SAAM-1983.31.8_2	Nudity|Figure male	Drawing	charcoal on paper	Kenyon Cox, born Warren, OH 1856-died New York City 1919	ca. 1874-1876
edanmdm-saam_1982.1.29	SAAM	Anna Pavlova in Oriental Fantasy, Chicago, 1915-16	1.0	SAAM-1982.1.29_1	Women|Dance|Portraits|Entertainers	Drawing	pastel	William Penhallow Henderson, born Medford, MA 1877-died Tesuque, NM 1943	
edanmdm-saam_1976.116	SAAM	Sea View of Cape Poge Lighthouse	1.0	SAAM-1976.116_1	Boats and boating|Landscapes|Coasts|Architecture|Figure group|Lighthouses|Cape Poge|Cape Poge Lighthouse|Waterscapes	Painting	oil on wood	Charles Hubbard, born 1801-died 1876	ca. 1840-1849
edanmdm-saam_1967.59.442	SAAM	Cats	1.0	SAAM-1967.59.442_1	Cats|Animals	Drawing	pencil on paper	Christoph Voll, German, born Munich, Germany 1897-died Karlsruhe, Germany 1939	ca. 1930-1938
edanmdm-saam_1974.85.34	SAAM	Ruelle des Pigeons, Rouen	1.0	SAAM-1974.85.34_1	Landscapes|Animals|Alley|Rouen|Birds|Cityscapes|Pigeon|Streets	Graphic Arts-Print		Donald Shaw MacLaughlan, born Charlottetown, Prince Edward Island, Canada 1876-died Marrakesh, Morocco 19	
edanmdm-saam_1963.8.1	SAAM	Emilia Field Brewer	1.0	SAAM-1963.8.1_1	Women|Portraits	Painting-Miniature	watercolor on ivory		ca. 1875
edanmdm-saam_1971.292.6	SAAM	The Gleaners	1.0	SAAM-1971.292.6_1	Women|Landscapes|Occupations|Figure group|Peasant|Plants|Wheat	Graphic Arts-Print	etching	Jean François Millet, French, born Gruchy, France 1814-died Barbizon, France 1875	n.d.
edanmdm-saam_1947.13.44	SAAM	Hail Storm on Cabin Creek on the Way to the Devil's Tower	1.0	SAAM-1947.13.44_1	Weather|Description and travel|Mountains|Landscapes|Animals|Storms|Horses|Wagon|Rivers|Cabin Creek	Drawing	pencil on paper	Thomas Moran, born Bolton, England 1837-died Santa Barbara, CA 1926	1892
edanmdm-saam_1947.13.22	SAAM	Stevensons Island (no. 1) Yellowstone Lake	1.0	SAAM-1947.13.22_1	Yellowstone National Park|Mountains|Landscapes|Lakes|Stevensons Island|Yellowstone Lake|Parks|Islands	Drawing	pencil on paper	Thomas Moran, born Bolton, England 1837-died Santa Barbara, CA 1926	1892
edanmdm-saam_1983.95.59	SAAM	Sunset	1.0	SAAM-1983.95.59_1	Mountains|Sunset|Path|Landscapes|Roads|Figure group|Lakes|Time	Painting	oil on canvas	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	1883
edanmdm-saam_1952.13.28	SAAM	Endymion	1.0	SAAM-1952.13.28_1	Figure male|Mythology|Endymion (Greek mythology)	Painting	oil on canvas	Alice Pike Barney, born Cincinnati, OH 1857-died Los Angeles, CA 1931	1910
edanmdm-saam_1974.69.18	SAAM	Bassin de Neptune, Versailles	1.0	SAAM-1974.69.18_1	Landscapes|Fountain|Versailles Gardens|Monuments|Versailles|Parks|Bassin de Neptune	Painting	oil on canvas	Carroll Beckwith, born Hannibal, MO 1852-died New York City 1917	1913
